,CustomerId,CreditScore,Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Email,AgeGroup,Exited
4136,15789874,8,1,1,3,5,2,0,0,9,15789874@gmail.com,5,0
4137,15757952,5,1,0,2,2,3,1,0,6,15757952@gmail.com,6,1
4138,15698732,10,3,0,3,6,1,1,0,4,15698732@gmail.com,6,0
4139,15714355,9,3,0,8,7,1,0,1,7,15714355@gmail.com,5,0
4140,15599090,2,3,0,7,6,1,1,1,5,15599090@gmail.com,6,0
4141,15762048,10,3,1,7,10,2,1,1,5,15762048@gmail.com,5,0
4142,15790596,10,2,0,0,9,1,1,1,5,15790596@gmail.com,6,0
4143,15609623,5,1,1,5,2,1,1,0,2,15609623@gmail.com,7,1
4144,15711901,1,1,0,2,6,1,1,1,7,15711901@gmail.com,6,0
4145,15779809,6,1,0,8,5,1,0,1,10,15779809@gmail.com,6,0
4146,15729018,6,1,1,2,9,1,1,1,3,15729018@gmail.com,5,0
4147,15698246,6,1,1,2,2,2,1,1,5,15698246@gmail.com,4,0
4148,15712409,9,3,0,6,10,2,1,1,10,15712409@gmail.com,7,0
4149,15758306,6,1,0,6,2,2,1,1,7,15758306@gmail.com,5,0
4150,15621435,4,1,1,1,10,1,0,0,4,15621435@gmail.com,6,0
4151,15566295,9,1,1,6,9,2,1,0,8,15566295@gmail.com,5,0
4152,15569098,4,1,0,6,10,1,0,0,2,15569098@gmail.com,6,1
4153,15662532,9,3,0,8,9,2,1,1,10,15662532@gmail.com,5,0
4154,15664001,7,3,1,8,5,1,0,0,4,15664001@gmail.com,6,1
4155,15703437,8,1,0,3,2,2,1,0,10,15703437@gmail.com,5,0
4156,15708003,3,2,0,8,5,1,1,0,1,15708003@gmail.com,6,0
4157,15599452,4,3,1,8,8,2,1,0,2,15599452@gmail.com,6,0
4158,15719793,10,2,0,5,2,2,1,1,10,15719793@gmail.com,7,0
4159,15771580,10,1,1,0,6,1,0,1,8,15771580@gmail.com,6,0
4160,15732268,9,1,0,3,10,1,1,0,2,15732268@gmail.com,5,0
4161,15722350,4,3,1,7,9,1,1,1,7,15722350@gmail.com,6,0
4162,15611371,9,1,0,4,10,1,1,1,3,15611371@gmail.com,6,0
4163,15673584,5,1,1,5,2,2,1,1,1,15673584@gmail.com,7,0
4164,15636396,4,1,1,7,2,2,0,1,10,15636396@gmail.com,5,0
4165,15706170,5,1,0,1,5,1,0,0,2,15706170@gmail.com,5,0
4166,15725478,9,1,0,7,2,2,1,1,6,15725478@gmail.com,6,0
4167,15654562,10,2,1,5,10,4,1,0,1,15654562@gmail.com,6,1
4168,15737509,10,2,0,8,10,1,0,0,4,15737509@gmail.com,5,0
4169,15690796,1,1,0,8,2,1,1,0,6,15690796@gmail.com,6,0
4170,15716728,1,2,1,10,2,2,0,1,4,15716728@gmail.com,6,0
4171,15605665,6,3,1,3,5,2,1,1,2,15605665@gmail.com,7,0
4172,15748481,2,1,1,6,2,1,0,0,1,15748481@gmail.com,5,0
4173,15757777,5,1,1,2,2,2,1,1,2,15757777@gmail.com,5,0
4174,15747808,8,1,0,3,6,1,1,1,10,15747808@gmail.com,5,0
4175,15810593,3,1,0,4,2,3,1,1,4,15810593@gmail.com,6,0
4176,15693376,9,2,0,0,2,2,1,1,1,15693376@gmail.com,6,1
4177,15579808,9,3,1,8,8,1,1,1,5,15579808@gmail.com,6,0
4178,15598275,8,1,1,7,2,2,1,1,10,15598275@gmail.com,5,0
4179,15737080,1,1,1,1,2,2,0,1,2,15737080@gmail.com,5,0
4180,15668580,8,2,0,2,2,2,1,1,5,15668580@gmail.com,5,0
4181,15569438,4,3,0,10,6,2,0,0,10,15569438@gmail.com,6,0
4182,15675842,6,2,0,4,9,1,1,0,2,15675842@gmail.com,5,0
4183,15577587,2,3,0,5,7,1,1,1,3,15577587@gmail.com,6,1
4184,15625592,1,1,0,2,2,2,1,1,2,15625592@gmail.com,5,0
4185,15635141,3,3,0,8,7,2,0,0,3,15635141@gmail.com,6,1
4186,15642570,6,2,0,8,2,2,1,0,2,15642570@gmail.com,5,0
4187,15702175,9,1,1,4,9,2,1,1,2,15702175@gmail.com,5,0
4188,15677785,6,2,0,5,9,1,1,0,7,15677785@gmail.com,5,0
4189,15786153,5,3,0,9,9,2,1,0,8,15786153@gmail.com,6,0
4190,15759499,3,1,1,4,7,1,1,1,9,15759499@gmail.com,5,0
4191,15659568,10,2,1,3,7,1,1,1,2,15659568@gmail.com,5,0
4192,15715597,7,1,0,1,6,1,1,0,10,15715597@gmail.com,6,0
4193,15610147,5,1,0,2,2,2,0,1,1,15610147@gmail.com,6,0
4194,15802362,2,2,0,0,2,2,0,1,4,15802362@gmail.com,6,0
4195,15660524,3,3,1,9,6,1,1,1,10,15660524@gmail.com,6,0
4196,15747168,4,3,1,2,6,1,0,1,9,15747168@gmail.com,6,1
4197,15796910,4,2,1,7,2,1,0,0,5,15796910@gmail.com,6,1
4198,15707674,1,1,1,2,8,1,1,0,5,15707674@gmail.com,6,1
4199,15565706,4,2,0,1,2,1,1,1,5,15565706@gmail.com,5,1
4200,15587596,5,2,1,8,6,1,1,0,6,15587596@gmail.com,6,0
4201,15751943,2,2,1,5,2,2,0,0,4,15751943@gmail.com,6,0
4202,15621227,6,3,1,7,10,1,1,1,9,15621227@gmail.com,6,0
4203,15757588,2,1,0,9,2,2,0,0,6,15757588@gmail.com,5,0
4204,15640922,10,1,1,7,2,1,1,1,7,15640922@gmail.com,6,0
4205,15567557,3,1,0,2,8,1,1,1,1,15567557@gmail.com,5,0
4206,15670103,2,1,1,5,8,1,1,1,9,15670103@gmail.com,6,0
4207,15720929,4,1,1,8,4,3,0,0,1,15720929@gmail.com,6,1
4208,15732774,6,1,0,7,7,1,1,0,8,15732774@gmail.com,6,0
4209,15628558,1,1,1,5,5,1,1,1,4,15628558@gmail.com,6,0
4210,15729201,7,1,0,9,2,1,1,0,8,15729201@gmail.com,6,1
4211,15731117,1,2,0,2,6,1,1,0,8,15731117@gmail.com,5,0
4212,15615207,10,2,0,0,2,1,1,1,1,15615207@gmail.com,6,1
4213,15773512,4,2,1,4,2,1,1,1,10,15773512@gmail.com,5,0
4214,15572145,9,1,1,8,2,2,1,0,5,15572145@gmail.com,5,0
4215,15642710,7,1,0,7,2,2,1,0,1,15642710@gmail.com,5,0
4216,15574213,10,1,1,1,10,1,1,1,1,15574213@gmail.com,6,1
4217,15718852,10,1,0,9,5,1,1,1,4,15718852@gmail.com,6,0
4218,15583840,3,3,0,5,7,1,1,1,2,15583840@gmail.com,5,1
4219,15782418,3,3,1,9,5,1,1,1,8,15782418@gmail.com,4,1
4220,15813504,2,3,1,1,9,1,0,1,9,15813504@gmail.com,5,0
4221,15711314,3,2,1,1,2,1,0,0,7,15711314@gmail.com,6,1
4222,15621064,7,3,0,5,10,2,1,1,4,15621064@gmail.com,4,0
4223,15627847,10,1,0,6,2,1,1,0,7,15627847@gmail.com,6,1
4224,15588090,8,3,1,8,6,2,1,0,8,15588090@gmail.com,6,1
4225,15735270,9,2,0,2,2,1,1,0,3,15735270@gmail.com,6,1
4226,15671804,5,2,0,8,9,2,1,1,7,15671804@gmail.com,6,0
4227,15753215,5,2,1,8,2,2,1,0,5,15753215@gmail.com,6,0
4228,15789941,5,1,1,6,8,1,0,0,7,15789941@gmail.com,6,0
4229,15691061,9,1,1,9,2,2,1,1,4,15691061@gmail.com,6,0
4230,15808326,3,1,1,9,2,2,1,1,2,15808326@gmail.com,5,0
4231,15566660,6,1,1,10,2,3,1,0,5,15566660@gmail.com,6,0
4232,15778947,5,1,0,3,2,2,1,1,1,15778947@gmail.com,6,0
4233,15632977,9,1,0,5,2,2,0,0,8,15632977@gmail.com,6,0
4234,15591747,8,1,0,3,2,2,0,0,7,15591747@gmail.com,5,0
4235,15567335,2,1,1,7,2,2,1,1,10,15567335@gmail.com,6,0
4236,15609299,3,1,0,6,10,1,1,0,5,15609299@gmail.com,5,0
4237,15669945,1,1,0,4,9,2,1,0,2,15669945@gmail.com,5,0
4238,15736271,1,1,1,9,2,1,1,0,10,15736271@gmail.com,5,0
4239,15710390,6,1,1,6,5,2,1,1,8,15710390@gmail.com,6,0
4240,15756481,5,1,1,3,7,1,1,0,10,15756481@gmail.com,6,0
4241,15736730,5,1,1,2,2,1,1,1,8,15736730@gmail.com,6,0
4242,15626040,10,2,0,0,2,2,0,1,2,15626040@gmail.com,7,0
4243,15746553,2,3,0,5,8,1,0,1,8,15746553@gmail.com,6,1
4244,15622518,9,1,1,5,4,1,1,1,4,15622518@gmail.com,5,1
4245,15684908,2,3,0,1,5,1,0,1,5,15684908@gmail.com,7,0
4246,15569446,8,1,1,8,8,2,1,0,10,15569446@gmail.com,5,0
4247,15777504,4,1,1,8,2,1,1,1,5,15777504@gmail.com,5,0
4248,15677906,5,2,1,5,2,1,0,1,8,15677906@gmail.com,6,0
4249,15703292,3,1,0,8,5,2,1,1,5,15703292@gmail.com,5,0
4250,15712938,2,1,0,3,2,2,1,1,2,15712938@gmail.com,6,0
4251,15631359,1,1,1,5,7,1,0,0,5,15631359@gmail.com,6,0
4252,15720847,4,1,0,2,2,2,1,1,6,15720847@gmail.com,5,0
4253,15787830,1,3,0,7,10,1,1,0,6,15787830@gmail.com,5,0
4254,15599869,8,2,1,1,2,1,1,1,5,15599869@gmail.com,5,0
4255,15592078,3,3,1,8,8,2,1,0,1,15592078@gmail.com,5,0
4256,15596228,1,1,0,4,2,2,1,0,2,15596228@gmail.com,5,0
4257,15578462,3,2,1,9,9,1,1,1,1,15578462@gmail.com,7,0
4258,15756894,5,1,0,1,2,1,0,1,2,15756894@gmail.com,5,0
4259,15796167,10,3,0,7,6,2,1,0,6,15796167@gmail.com,5,0
4260,15664808,10,2,1,3,2,3,0,0,5,15664808@gmail.com,6,0
4261,15664555,3,1,0,2,2,4,0,1,6,15664555@gmail.com,6,1
4262,15607278,10,2,1,8,9,1,1,1,3,15607278@gmail.com,6,0
4263,15585222,1,1,0,8,2,2,1,1,10,15585222@gmail.com,6,0
4264,15750299,9,2,0,10,4,1,0,1,3,15750299@gmail.com,4,0
4265,15761294,6,3,1,8,9,1,1,0,7,15761294@gmail.com,6,1
4266,15810454,8,1,0,4,9,1,0,1,2,15810454@gmail.com,5,0
4267,15673984,2,1,1,8,2,1,1,0,9,15673984@gmail.com,5,1
4268,15609319,8,1,1,3,9,1,1,1,6,15609319@gmail.com,6,0
4269,15709941,9,1,0,8,2,3,1,0,5,15709941@gmail.com,6,1
4270,15580252,9,1,0,4,7,1,0,1,1,15580252@gmail.com,6,0
4271,15741275,4,1,1,7,4,2,1,1,5,15741275@gmail.com,6,0
4272,15707132,1,1,0,5,2,2,0,1,4,15707132@gmail.com,5,0
4273,15600708,5,2,1,3,5,1,1,1,9,15600708@gmail.com,5,0
4274,15804787,2,1,0,5,5,1,1,1,2,15804787@gmail.com,7,0
4275,15690021,1,3,1,0,8,1,0,1,2,15690021@gmail.com,6,1
4276,15763895,2,1,0,7,10,2,1,0,2,15763895@gmail.com,5,0
4277,15623478,6,3,1,4,6,2,0,1,7,15623478@gmail.com,5,0
4278,15797910,9,3,0,2,8,1,1,1,7,15797910@gmail.com,6,0
4279,15577751,9,3,0,4,6,1,0,0,1,15577751@gmail.com,5,0
4280,15781777,4,1,0,3,9,1,0,0,3,15781777@gmail.com,5,0
4281,15740527,9,3,1,7,9,1,0,1,1,15740527@gmail.com,7,1
4282,15721251,2,2,1,4,7,1,0,1,2,15721251@gmail.com,6,0
4283,15602994,1,1,1,10,5,1,0,1,5,15602994@gmail.com,6,0
4284,15750769,8,1,0,7,5,1,1,0,8,15750769@gmail.com,5,0
4285,15740175,8,3,1,2,7,2,0,0,5,15740175@gmail.com,6,0
4286,15679968,4,1,0,5,7,1,1,0,10,15679968@gmail.com,6,0
4287,15694404,10,1,1,3,10,1,1,1,9,15694404@gmail.com,6,0
4288,15657529,8,3,0,1,6,1,1,1,4,15657529@gmail.com,6,1
4289,15762882,3,3,1,4,4,1,1,1,8,15762882@gmail.com,5,0
4290,15642579,8,2,1,1,8,1,1,1,10,15642579@gmail.com,6,0
4291,15598884,5,2,1,5,2,1,1,1,10,15598884@gmail.com,4,0
4292,15770185,10,1,0,10,5,1,1,0,5,15770185@gmail.com,5,0
4293,15800287,8,2,1,2,8,2,1,0,8,15800287@gmail.com,6,1
4294,15665861,8,2,0,3,6,1,0,1,6,15665861@gmail.com,6,0
4295,15662203,3,3,1,3,9,2,1,1,5,15662203@gmail.com,6,0
4296,15616454,1,3,1,8,7,1,0,1,10,15616454@gmail.com,5,1
4297,15702788,9,1,0,9,8,1,1,0,4,15702788@gmail.com,6,0
4298,15778149,2,2,0,9,2,2,1,0,6,15778149@gmail.com,7,1
4299,15680001,4,1,0,7,7,2,1,0,7,15680001@gmail.com,6,0
4300,15711991,4,1,0,8,2,2,0,0,1,15711991@gmail.com,5,0
4301,15633834,7,3,1,3,6,2,0,0,8,15633834@gmail.com,5,0
4302,15765266,4,1,0,1,2,2,0,0,1,15765266@gmail.com,5,0
4303,15791867,2,3,0,2,6,1,0,0,4,15791867@gmail.com,6,1
4304,15675380,3,2,0,3,10,1,0,1,6,15675380@gmail.com,6,1
4305,15770576,2,2,0,7,8,2,1,1,4,15770576@gmail.com,6,0
4306,15775294,7,1,1,2,2,2,1,0,5,15775294@gmail.com,5,1
4307,15727059,1,1,1,4,2,2,0,0,10,15727059@gmail.com,6,0
4308,15702499,9,2,0,9,10,1,1,1,1,15702499@gmail.com,6,0
4309,15611699,5,1,1,7,2,1,1,0,7,15611699@gmail.com,6,0
4310,15654000,8,1,1,5,2,1,1,0,7,15654000@gmail.com,5,1
4311,15657881,10,1,0,5,9,1,0,1,9,15657881@gmail.com,6,0
4312,15719991,8,2,1,1,10,1,1,0,5,15719991@gmail.com,6,1
4313,15720687,3,1,1,4,7,1,0,0,10,15720687@gmail.com,6,1
4314,15687079,5,2,0,10,7,1,1,0,2,15687079@gmail.com,7,0
4315,15582276,5,1,0,5,8,1,0,1,8,15582276@gmail.com,5,0
4316,15763980,5,3,0,1,4,1,1,1,4,15763980@gmail.com,5,0
4317,15720774,10,2,0,7,5,1,1,0,6,15720774@gmail.com,6,1
4318,15592194,1,1,1,9,2,2,1,0,5,15592194@gmail.com,5,0
4319,15803685,6,3,1,10,5,2,0,1,3,15803685@gmail.com,7,0
4320,15759456,4,2,0,7,9,2,1,0,3,15759456@gmail.com,5,0
4321,15611544,7,3,0,7,5,2,1,0,10,15611544@gmail.com,6,0
4322,15794257,5,1,0,4,5,1,1,1,7,15794257@gmail.com,5,0
4323,15681697,1,1,0,8,4,1,1,0,7,15681697@gmail.com,5,0
4324,15579566,4,2,1,3,7,1,1,0,1,15579566@gmail.com,6,1
4325,15577970,1,1,0,5,2,1,0,0,3,15577970@gmail.com,5,0
4326,15727489,3,2,1,1,10,1,1,0,4,15727489@gmail.com,6,0
4327,15764284,8,2,0,3,2,3,1,1,7,15764284@gmail.com,5,0
4328,15581811,6,3,1,1,9,2,0,1,1,15581811@gmail.com,5,0
4329,15622527,3,1,1,6,2,1,1,1,2,15622527@gmail.com,6,0
4330,15753362,9,2,0,3,2,2,1,1,4,15753362@gmail.com,6,0
4331,15666652,10,1,1,3,2,2,1,1,7,15666652@gmail.com,4,0
4332,15789714,7,2,0,3,6,1,1,1,6,15789714@gmail.com,4,0
4333,15771543,1,3,0,2,9,1,1,1,9,15771543@gmail.com,5,1
4334,15748327,8,3,0,6,7,2,0,0,8,15748327@gmail.com,5,0
4335,15754649,8,2,1,3,2,2,1,1,2,15754649@gmail.com,6,0
4336,15810460,8,2,1,5,2,3,0,1,6,15810460@gmail.com,7,1
4337,15771742,3,3,0,9,7,2,1,0,7,15771742@gmail.com,6,1
4338,15642160,10,1,0,5,2,2,1,0,1,15642160@gmail.com,6,0
4339,15798439,8,2,0,2,2,1,1,1,7,15798439@gmail.com,5,0
4340,15605293,2,1,1,1,2,2,1,1,10,15605293@gmail.com,6,0
4341,15692631,3,2,1,8,7,1,0,1,7,15692631@gmail.com,6,0
4342,15665376,5,3,1,3,10,2,1,0,8,15665376@gmail.com,5,0
4343,15772412,2,2,0,6,9,1,1,1,10,15772412@gmail.com,5,1
4344,15654577,2,3,0,5,5,1,1,0,1,15654577@gmail.com,6,1
4345,15585427,2,1,1,10,6,2,0,0,9,15585427@gmail.com,5,0
4346,15584536,8,3,0,3,5,1,1,1,7,15584536@gmail.com,6,1
4347,15585853,9,2,0,7,2,1,1,0,9,15585853@gmail.com,6,1
4348,15645271,4,3,0,8,6,2,0,0,9,15645271@gmail.com,4,1
4349,15579387,5,3,1,2,5,2,0,1,6,15579387@gmail.com,6,0
4350,15623107,7,2,0,3,5,3,1,0,4,15623107@gmail.com,6,1
4351,15754072,10,2,1,6,2,2,1,0,8,15754072@gmail.com,6,0
4352,15666163,7,1,0,1,6,1,1,1,6,15666163@gmail.com,6,0
4353,15765192,2,1,0,7,5,2,0,0,10,15765192@gmail.com,5,0
4354,15804822,10,1,1,4,2,2,1,0,1,15804822@gmail.com,5,0
4355,15612893,2,2,0,4,2,1,1,0,7,15612893@gmail.com,6,0
4356,15593636,6,1,1,4,5,1,1,0,5,15593636@gmail.com,6,0
4357,15693326,5,1,1,7,8,2,0,0,9,15693326@gmail.com,6,0
4358,15809901,9,1,0,8,2,2,1,0,9,15809901@gmail.com,6,0
4359,15759751,1,1,0,1,2,2,1,1,6,15759751@gmail.com,6,0
4360,15605425,2,3,1,2,8,1,1,0,6,15605425@gmail.com,6,0
4361,15801934,6,1,0,8,2,2,1,1,3,15801934@gmail.com,7,0
4362,15592000,10,3,1,9,5,1,1,0,7,15592000@gmail.com,6,1
4363,15618695,3,2,1,3,6,1,0,1,3,15618695@gmail.com,4,0
4364,15637110,5,2,1,10,2,1,1,0,5,15637110@gmail.com,5,0
4365,15727408,2,3,0,8,4,2,1,0,8,15727408@gmail.com,5,0
4366,15716328,1,1,1,2,2,2,0,0,8,15716328@gmail.com,6,0
4367,15669060,6,1,0,6,2,2,1,0,7,15669060@gmail.com,7,0
4368,15675854,3,2,0,0,10,1,0,1,8,15675854@gmail.com,6,1
4369,15621116,5,3,0,5,9,1,1,0,2,15621116@gmail.com,5,0
4370,15781495,6,1,1,2,8,2,1,1,5,15781495@gmail.com,4,0
4371,15740470,8,1,0,4,10,2,1,0,3,15740470@gmail.com,6,0
4372,15714391,2,1,1,2,10,1,1,1,4,15714391@gmail.com,5,1
4373,15730137,5,1,0,0,5,1,0,0,4,15730137@gmail.com,5,0
4374,15596455,2,2,1,2,2,1,0,0,10,15596455@gmail.com,6,1
4375,15717290,7,3,0,2,7,2,0,1,4,15717290@gmail.com,6,0
4376,15616555,10,3,0,8,4,1,1,0,2,15616555@gmail.com,6,0
4377,15659820,4,1,1,5,2,2,1,0,10,15659820@gmail.com,5,0
4378,15696301,8,1,1,9,6,1,1,0,2,15696301@gmail.com,6,1
4379,15771087,9,1,1,0,5,2,1,1,8,15771087@gmail.com,7,0
4380,15808831,6,1,0,7,2,2,1,1,7,15808831@gmail.com,5,0
4381,15812241,1,3,0,7,8,1,1,0,3,15812241@gmail.com,6,1
4382,15680370,1,1,0,7,2,2,0,1,4,15680370@gmail.com,6,0
4383,15780561,4,1,1,9,5,2,0,0,2,15780561@gmail.com,6,0
4384,15800784,5,1,0,4,6,1,1,1,1,15800784@gmail.com,6,0
4385,15715796,8,1,0,0,2,2,1,1,4,15715796@gmail.com,6,0
4386,15605375,5,1,0,2,5,1,1,0,9,15605375@gmail.com,5,0
4387,15621520,10,3,1,2,9,1,1,0,1,15621520@gmail.com,6,0
4388,15665460,8,2,1,1,2,2,1,1,9,15665460@gmail.com,7,0
4389,15801152,2,2,1,1,9,2,1,0,3,15801152@gmail.com,6,0
4390,15756425,6,1,0,7,9,1,0,0,5,15756425@gmail.com,5,0
4391,15674328,6,1,1,3,4,1,1,1,8,15674328@gmail.com,6,1
4392,15742404,8,1,0,7,2,2,1,0,2,15742404@gmail.com,6,0
4393,15757140,10,1,0,0,4,1,0,1,8,15757140@gmail.com,6,0
4394,15570051,9,3,1,6,10,2,0,0,8,15570051@gmail.com,6,0
4395,15669175,1,3,0,6,6,2,0,1,9,15669175@gmail.com,4,0
4396,15790324,6,1,1,6,10,1,1,0,3,15790324@gmail.com,4,0
4397,15691119,8,3,0,4,9,1,0,0,9,15691119@gmail.com,7,0
4398,15743478,6,3,0,8,4,2,1,1,6,15743478@gmail.com,6,0
4399,15707007,9,1,1,8,2,1,1,0,5,15707007@gmail.com,6,0
4400,15572547,6,1,1,9,6,1,1,0,8,15572547@gmail.com,6,1
4401,15567063,9,3,1,6,6,1,0,1,7,15567063@gmail.com,5,1
4402,15689633,10,2,1,2,7,1,1,0,9,15689633@gmail.com,6,0
4403,15720637,8,3,1,10,7,1,1,0,9,15720637@gmail.com,6,1
4404,15616859,4,3,1,2,7,4,1,0,6,15616859@gmail.com,6,1
4405,15766166,4,2,0,2,9,1,1,1,2,15766166@gmail.com,6,0
4406,15617655,2,2,1,9,2,2,1,1,6,15617655@gmail.com,5,0
4407,15623450,5,3,1,7,9,1,1,1,6,15623450@gmail.com,5,0
4408,15796612,2,1,1,1,7,1,1,0,10,15796612@gmail.com,5,0
4409,15795963,7,1,0,7,8,1,0,1,2,15795963@gmail.com,5,0
4410,15781598,9,3,0,6,9,1,0,1,3,15781598@gmail.com,6,1
4411,15691871,1,3,0,9,10,1,1,1,8,15691871@gmail.com,6,0
4412,15740345,6,2,0,5,4,1,1,0,6,15740345@gmail.com,6,1
4413,15662626,6,1,1,2,2,2,0,0,2,15662626@gmail.com,6,0
4414,15596575,4,3,0,5,7,2,1,1,3,15596575@gmail.com,6,0
4415,15657321,8,3,0,8,7,2,1,0,8,15657321@gmail.com,5,0
4416,15575955,9,1,1,0,2,2,1,0,5,15575955@gmail.com,4,0
4417,15743893,1,1,0,3,10,1,1,0,10,15743893@gmail.com,6,0
4418,15697270,4,2,0,4,10,1,1,1,10,15697270@gmail.com,5,0
4419,15644356,7,2,1,10,9,1,1,0,8,15644356@gmail.com,6,0
4420,15677586,3,3,1,3,8,2,1,1,7,15677586@gmail.com,5,0
4421,15571261,8,3,1,6,8,2,1,1,3,15571261@gmail.com,5,0
4422,15698758,5,2,1,1,2,2,1,1,9,15698758@gmail.com,5,0
4423,15787014,5,3,1,8,5,1,1,1,8,15787014@gmail.com,5,0
4424,15739857,10,1,1,3,2,2,1,1,5,15739857@gmail.com,6,0
4425,15774630,4,3,1,1,9,1,1,1,3,15774630@gmail.com,6,0
4426,15805523,8,1,1,1,5,1,0,1,4,15805523@gmail.com,5,0
4427,15749557,8,1,1,6,2,2,1,1,10,15749557@gmail.com,6,0
4428,15681180,9,1,1,7,10,1,1,0,4,15681180@gmail.com,4,0
4429,15742028,4,1,1,5,2,2,1,0,2,15742028@gmail.com,5,0
4430,15686463,4,1,0,7,9,1,1,0,3,15686463@gmail.com,6,1
4431,15654379,3,2,0,4,2,2,1,1,2,15654379@gmail.com,6,0
4432,15783629,4,3,1,6,7,2,0,0,8,15783629@gmail.com,6,0
4433,15751193,4,2,0,4,2,2,1,1,2,15751193@gmail.com,5,0
4434,15724099,6,1,0,6,10,1,1,1,8,15724099@gmail.com,5,0
4435,15568429,5,2,1,3,2,2,1,0,7,15568429@gmail.com,6,0
4436,15648967,7,3,1,1,10,1,1,0,5,15648967@gmail.com,7,1
4437,15664498,1,1,0,7,10,1,1,0,8,15664498@gmail.com,5,0
4438,15779522,9,1,1,0,2,2,1,0,6,15779522@gmail.com,4,1
4439,15583850,6,3,0,0,8,2,1,1,10,15583850@gmail.com,7,0
4440,15696539,4,1,1,7,6,1,1,1,2,15696539@gmail.com,4,0
4441,15760121,8,1,0,9,6,1,1,0,9,15760121@gmail.com,5,0
4442,15628279,4,1,1,3,2,2,1,1,9,15628279@gmail.com,6,0
4443,15766163,6,1,0,1,2,2,0,1,2,15766163@gmail.com,6,0
4444,15566467,7,3,1,0,9,2,1,1,10,15566467@gmail.com,5,0
4445,15639049,1,1,1,7,9,1,0,1,1,15639049@gmail.com,5,0
4446,15736413,9,1,0,1,2,2,1,1,9,15736413@gmail.com,5,0
4447,15634815,7,1,1,3,2,2,1,1,9,15634815@gmail.com,6,0
4448,15716381,6,3,1,7,6,1,1,1,8,15716381@gmail.com,6,1
4449,15708162,2,3,1,1,5,2,0,1,7,15708162@gmail.com,6,0
4450,15569364,6,1,0,3,2,2,1,0,2,15569364@gmail.com,6,0
4451,15791191,5,1,0,2,6,1,1,1,6,15791191@gmail.com,6,0
4452,15621205,3,1,0,4,10,1,1,1,4,15621205@gmail.com,5,0
4453,15704788,10,2,1,8,4,2,0,0,5,15704788@gmail.com,6,1
4454,15775756,10,3,0,8,9,1,0,0,10,15775756@gmail.com,5,0
4455,15641312,4,1,0,6,2,1,1,1,2,15641312@gmail.com,6,1
4456,15782531,7,2,1,8,2,2,1,0,10,15782531@gmail.com,5,0
4457,15724428,2,1,0,8,2,2,1,0,4,15724428@gmail.com,6,0
4458,15743617,8,3,0,1,5,1,1,0,10,15743617@gmail.com,6,0
4459,15585839,5,1,0,2,2,2,1,0,10,15585839@gmail.com,6,0
4460,15658158,6,3,1,10,7,1,1,0,5,15658158@gmail.com,4,0
4461,15637678,6,1,0,5,2,1,1,0,8,15637678@gmail.com,5,0
4462,15701809,9,2,1,3,2,1,1,0,1,15701809@gmail.com,5,0
4463,15676937,5,2,1,8,2,2,1,1,1,15676937@gmail.com,5,1
4464,15778975,10,3,1,1,5,3,1,0,4,15778975@gmail.com,7,1
4465,15710375,5,1,0,6,2,2,1,0,4,15710375@gmail.com,6,0
4466,15579914,5,3,0,2,6,2,1,1,8,15579914@gmail.com,5,0
4467,15595160,1,2,0,2,2,2,1,1,4,15595160@gmail.com,5,0
4468,15595391,2,1,0,1,2,2,1,0,1,15595391@gmail.com,5,0
4469,15630363,1,1,1,0,6,1,0,0,2,15630363@gmail.com,6,0
4470,15692443,4,2,0,5,4,1,1,0,1,15692443@gmail.com,5,1
4471,15593795,1,3,1,1,10,1,1,0,6,15593795@gmail.com,6,1
4472,15642824,10,2,1,8,10,2,0,1,9,15642824@gmail.com,6,1
4473,15683524,6,3,1,6,10,2,0,0,5,15683524@gmail.com,4,0
4474,15713532,5,3,1,4,6,1,1,0,1,15713532@gmail.com,5,0
4475,15719827,9,1,0,3,2,1,0,0,4,15719827@gmail.com,6,0
4476,15578435,5,1,0,8,7,1,1,1,8,15578435@gmail.com,6,0
4477,15723028,9,1,0,1,2,2,1,0,5,15723028@gmail.com,5,0
4478,15595609,7,3,0,9,9,2,0,0,3,15595609@gmail.com,6,0
4479,15622443,2,1,0,4,2,2,0,1,2,15622443@gmail.com,5,0
4480,15579112,3,1,0,2,2,2,1,1,10,15579112@gmail.com,6,0
4481,15648479,6,1,1,0,2,2,1,0,9,15648479@gmail.com,6,0
4482,15659234,1,1,0,3,5,1,0,1,2,15659234@gmail.com,5,0
4483,15811970,6,1,1,1,2,2,1,1,1,15811970@gmail.com,6,0
4484,15774192,2,3,1,8,6,1,0,0,5,15774192@gmail.com,6,1
4485,15595136,5,1,1,1,2,2,1,1,4,15595136@gmail.com,6,0
4486,15630580,9,3,0,9,6,2,1,1,2,15630580@gmail.com,5,0
4487,15660646,2,1,0,3,10,1,1,0,10,15660646@gmail.com,5,0
4488,15614365,7,3,0,3,10,1,0,0,1,15614365@gmail.com,5,0
4489,15776128,8,1,1,6,10,1,0,0,7,15776128@gmail.com,6,0
4490,15787035,4,1,1,8,2,2,1,1,8,15787035@gmail.com,5,0
4491,15792646,5,2,1,1,5,1,1,1,3,15792646@gmail.com,7,0
4492,15726832,10,3,0,3,9,1,1,1,5,15726832@gmail.com,7,0
